id,publish_date,title,url,language,media_name,media_url,indexed_date,year,parsed_title,parsed_authors,parsed_publish_date,parsed_text,parsed_category,parsed_summary,parsed_keywords
d52b758f0b8cb9746ce88fc0dbc8bfb9f6315ee2e458fa4f6ce5898ab74be1a7,2020-12-05,Rahul fuels protest: 2019 Congress manifeso promised similar farm bills,https://www.opindia.com/2020/12/rahul-gandhi-support-protest-congress-manifesto-promised-similar-farm-bills/,en,opindia.com,opindia.com,2024-10-18 09:07:06.303888,2020,Rahul fuels protest: 2019 Congress manifeso promised similar farm bills,"Opindia Staff, Https, Staff Reporter At Opindia",2020-12-05 08:53:29+00:00,"As the ongoing farmers’ protests continue to roil the national capital region, several opposition politicians have sought to exploit the agitation and cast the Modi government as anti-farmer. One such politician is the former Congress President Rahul Gandhi, who has been eyeing for another relaunch after an embarrassing defeat in the General elections 2019. The Gandhi scion recently posted a tweet in support of the farmers protesting against the three agriculture bills and slammed the government regarding the MSP and APMC.

Rahul Gandhi expressed concern for the farmers of the country, who according to him, are facing severe difficulties in the absence of MSP and APMC. Extending his support for the farmers, the Wayanad MP said that it’s his duty to back the farmers of the country.

“The farmers in Bihar are in grave difficult without MSP-APMC and now the Prime Minister had pushed the entire country into an abyss. In such a situation, it is our duty to support the provider (farmers) of the country,” Gandhi tweeted.

बिहार का किसान MSP-APMC के बिना बेहद मुसीबत में है और अब PM ने पूरे देश को इसी कुएँ में धकेल दिया है।



ऐसे में देश के अन्नदाता का साथ देना हमारा कर्तव्य है। pic.twitter.com/Err20Pp0kv — Rahul Gandhi (@RahulGandhi) December 5, 2020

While Rahul Gandhi emphatically expressed his support for the farmers and railed against the lack of MSP and APMC, the Congress manifesto from 2019 General Assembly elections reveals a diametrically opposite stand of the party when it went to polls last year.

Congress manifesto for General elections 2019 promised abolition of APMC Act

The Congress Manifesto for the 2019 General elections stated that it would abolish the APMC Act altogether. “Congress will repeal the Agriculture Produce MArket Committees Act(APMC) and make agricultural produce—including exports and inter-state trade—free from all restrictions,” the manifesto read.

Congress Manifesto for General Elections 2019(Page 17)

Congress promised for the complete abolition of the APMC Act in its manifesto while the Modi government has not repealed the APMC Act in its entirety. The new laws passed by the current dispensation provides the farmers with an additional avenue to sell their produce besides the state-run mandis. The provisions in the bills exempt transactions done outside the physical premises of APMC (agricultural produce market committee) mandis from any “market fee or cess or levy” imposed by state governments.

Congress manifesto also promised replacing the Essential Commodities Act, 1955 with a new act

Secondly, the Congress manifesto for General elections 2019 also promised to replace the Essential Commodities Act, 1955, by an act that can be invoked only in the case of emergencies. “The Essential Commodities Act, 1955 belongs to the age of controls. Congress promises to replace the Act by an enabling law that can be invoked only in the case of emergencies,” Congress manifesto said.

Congress Manifesto for General Elections 2019(Page 18)

It is worth noting that one of the farm bills passed by the Modi government is The Essential Commodities(Amendment) Act, 2020. With this Act, the Government of India will list certain commodities as essential to regulate their supply and prices only in cases of war, famine, extraordinary price rises, or natural calamities. The commodities that have been deregulated are food items, including cereals, pulses, potato, onion, edible oilseeds, and oils.

The Essential Commodities(Amendment) Bill, 2020, passed by the government is to a large extent what the Congress party promised of bringing in if it was elected to power at the centre in the 2019 Lok Sabha elections.

However, the Congress party and its foremost leader Rahul Gandhi’s recent stance on the new farm bills passed by the Centre is markedly different from what they had promised in their manifesto 2019 General elections. The Congress party had promised to remove the APMC Act and bring amendments to the Essentials Commodities Act, 1955. The Modi government, on the other hand, has not abolished the APMC Act and has made amendments in the Essentials Commodities Act similar to what Congress has vowed. Yet, the Congress party has been inflaming farmers against the agriculture bills and stoking unrest in the country.

Congress inflaming apprehensions among farmers about the new farm bills

Congress has been actively supporting the farmers’ uprising against the central government. In September, after Congress states brought in laws to negate the farm bills passed by the centre, the Congress invoked Bhagat Singh, whose birth anniversary was being celebrated today, during the protests, and Punjab chief minister Amarinder Singh took part in a sit-in at the ancestral village of the freedom fighter.

The protests have been hijacked by Khalistani supporters and leftist activists but still, the Congress has been resolutely backing the agitation. Despite the protesters gloating over the assassination of the former PM Indira Khan and dishing out similar threats to PM Modi, Chief Minister of Punjab Captain Amrinder Singh has been standing in support of the farmers stating that these laws are against their benefits.

If the laws are indeed against the welfare of the farmers, why did the Congress party include them in their manifesto for the 2019 General elections? Either the Congress party was lying then about repealing the APMC Act and amending the Essentials Commodities Act or it is lying now that the three bills brought by the Modi government are against the farmers. Rahul Gandhi and the Congress party should first come clean on what’s their actual stand instead of instigating the farmers against the new farm bills.",2020,"One such politician is the former Congress President Rahul Gandhi, who has been eyeing for another relaunch after an embarrassing defeat in the General elections 2019.
Congress manifesto for General elections 2019 promised abolition of APMC ActThe Congress Manifesto for the 2019 General elections stated that it would abolish the APMC Act altogether.
Congress promises to replace the Act by an enabling law that can be invoked only in the case of emergencies,” Congress manifesto said.
The Congress party had promised to remove the APMC Act and bring amendments to the Essentials Commodities Act, 1955.
Rahul Gandhi and the Congress party should first come clean on what’s their actual stand instead of instigating the farmers against the new farm bills.","similar, 2019, apmc, act, farmers, elections, congress, general, rahul, commodities, manifeso, bills, party, fuels, protest, promised, farm, manifesto"
59d704174f179bdf39997ae1b00ae06f60e38e3b17c276a40d4c04e03f31c893,2020-11-30,Farmers Protest Delhi: Our way or the highway; Farmers say they're ready to camp through winter,http://timesofindia.indiatimes.com/articleshow/79483239.cms,en,indiatimes.com,indiatimes.com,2024-10-18 17:01:19.359941,2020,Farmers Protest Delhi: Our way or the highway; Farmers say they're ready to camp through winter,,,"On Sunday, the farmers said they were prepared to camp for a long period, possibly even spending the winter on the borders if their demands were not met

NEW DELHI: The third day of the blockade at Delhi's five major borders saw more tractor-trolleys pouring into the capital from Singhu border, extending the already long line of vehicles on Delhi-Chandigarh highway for several kilometres.On Sunday, the farmers said they were prepared to camp for a long period, possibly even spending the winter on the borders if their demands were not met.Farmers' groups said some would be sent back home after 11 days, following which others would arrive with more essentials.""We won't budge until the Centre listens to our demands. We sat for 40 days in Punjab, but the Centre didn't pay any heed to us. The same thing will happen if we move to Burari,"" said Nirmal Singh, a farmer from Gurdaspur. He added, ""Sending some people back home after 11 days will ensure more supplies are brought and farmers will not tire out in the cold. We will not vacate this highway.""While free langar was being served by Delhi Sikh Gurudwara Management Committee on one side of the road, the other carriageway housed thousands of trucks. As TOI took a long walk down the highway, farmers could be seen cooking meals and taking a nap on mattresses. Most trucks had been filled with essential items, including speakers for music.Gurdyal Singh, another farmer from Gurdaspur, said each group had rations to last them several months. ""We have made these tractors and trucks our homes for the time being. We are comfortable and won't move until the new farm laws are repealed,"" he added.Each member of the various groups, most being from the same village, had been assigned a specific task, including washing utensils or clothes.A free medicine service under the banner of ""Kisaan Mazdoor Ekta"" had sprung up over the last 24 hours. Rajinder Singh, who was distributing free medicine and had arrived on Saturday evening, said most people approaching them had sore throats, blisters and fever. ""We have all the basic medicines available, including those for diabetes and other common ailments. More medicines will arrive in the next couple of days,"" he added.United Sikhs, an international NGO, had set up a camp to treat farmers injured during the clash on Friday. ""Due to the water cannons, many farmers suffered injuries. Many others have throat and eye infections from the tear gas shells. We are also distributing masks, sanitisers and drinking water to them,"" said Parvinder Singh Nanda, director of the voluntary organisation.Balkarn Brar, state president, All India Kisan Sabha (Punjab), said over 500 farmer organisations had reached Delhi's borders. ""The Prime Minister says we are being misled or that we haven't understood the laws. He has been stating this for over a month now. But they have presented us with nothing but figures on how they will benefit us. Farmers are already suffering and not receiving minimum support price in UP and Bihar. The same will happen in other parts of the country too,"" he added.",articleshow,"We sat for 40 days in Punjab, but the Centre didn't pay any heed to us.
The same thing will happen if we move to Burari,"" said Nirmal Singh, a farmer from Gurdaspur.
He added, ""Sending some people back home after 11 days will ensure more supplies are brought and farmers will not tire out in the cold.
As TOI took a long walk down the highway, farmers could be seen cooking meals and taking a nap on mattresses.
Farmers are already suffering and not receiving minimum support price in UP and Bihar.","borders, free, theyre, days, delhi, including, farmer, demands, singh, winter, ready, way, farmers, camp, protest, trucks, long, say, highway"
f7dd0de801b4693cf8c7f53cedd3db425ad1c347ccc0d6f245366a192ea0f1ed,2020-10-07,Water released from Periyar dam in Theni district,https://timesofindia.indiatimes.com/city/madurai/water-released-from-periyar-dam-in-theni-district/articleshow/78535221.cms,en,indiatimes.com,indiatimes.com,2024-10-22 06:35:42.379780,2020,Water released from Periyar dam in Theni district,,,"MADURAI: Theni district collector Pallavi M Baldev on Wednesday released water from the Periyar dam at Uthamapalayam for irrigation of single crop areas covered by the 18th canal (Palanivel Rajan canal), PTR canal and Thanthai Periyar canal. Water will be released for 120 days.Water being released through the 18th canal will benefit 4,614.25 acres under cultivation by filling 44 tanks in Uthamapalayam and Bodinayakanur taluks.Water being released through the PTR and Thanthai Periyar canals will benefit 5,146 acres under cultivation in Theni (4,316 acres) and Uthamapalayam (830 acres).Officials from revenue, public works and agriculture departments and representatives of farmer bodies were present when the collector released water.",city,"MADURAI: Theni district collector Pallavi M Baldev on Wednesday released water from the Periyar dam at Uthamapalayam for irrigation of single crop areas covered by the 18th canal (Palanivel Rajan canal), PTR canal and Thanthai Periyar canal.
Water will be released for 120 days.Water being released through the 18th canal will benefit 4,614.25 acres under cultivation by filling 44 tanks in Uthamapalayam and Bodinayakanur taluks.Water being released through the PTR and Thanthai Periyar canals will benefit 5,146 acres under cultivation in Theni (4,316 acres) and Uthamapalayam (830 acres).Officials from revenue, public works and agriculture departments and representatives of farmer bodies were present when the collector released water.","periyar, ptr, theni, water, cultivation, released, dam, acres, uthamapalayam, district, thanthai, canal"
f30039611ce235d88c071ec51a477b46cfb46b94ffe01eaeca3b1245012f206a,2020-07-18,Rhino rests on highway as cars pass by in Assam. Officials trying to guide it back to rescue centre,https://www.hindustantimes.com/it-s-viral/rhino-rests-on-highway-as-cars-pass-by-in-assam-officials-trying-to-guide-it-back-to-rescue-centre/story-TlOuTToezYQnuid6Hdj7TP.html,en,hindustantimes.com,hindustantimes.com,2024-08-22 20:04:20.725152,2020,Rhino rests on highway as cars pass by in Assam. Officials trying to guide it back to rescue centre,,2020-07-18 17:00:37+05:30,"A video of a rhino resting by the side of a highway as cars pass has been shared on Twitter. Posted by Kaziranga National Park and Tiger Reserve on Twitter, the video is now going viral with many sharing it on different social media platforms. The image shows the rhino resting on highway.(Twitter/@kaziranga_)

“A rhino have strayed out near Bandar Dhubi area at Bagori Range yesterday and taking rest near NH37. The DRIVE OUT Operation is being carried out to guide the rhino to park. Our staffs along with @nagaonpolice are guarding the area. Drive Slow,” the park tweeted.

Nagaon District Police also tweeted about the incident. “We along with Team @kaziranga are ensuring that the rhino is safe and well fed. Efforts are being made to guide the rhino to the park. Please follow lane discipline and drive slow,” they posted.

Take a look at the posts:

Since being shared, people have tweeted various comments about the video.

What do you think of the video?",it-s-viral,"A video of a rhino resting by the side of a highway as cars pass has been shared on Twitter.
The image shows the rhino resting on highway.
The DRIVE OUT Operation is being carried out to guide the rhino to park.
Drive Slow,” the park tweeted.
Please follow lane discipline and drive slow,” they posted.","tweeted, rhino, rescue, centre, video, guide, officials, drive, twitter, cars, near, park, resting, trying, pass, shared, slow, rests, highway"
4bd184b1a8169fd0ede6b4fd342a65c329d09d7adba001c01fc7861623f32f24,2020-12-27,"आंदोलन के बीच निरंकारी मैदान में फसल उगाने लगे किसान, कर दी प्याज की बुआई",https://www.livehindustan.com/national/story-amid-agitation-farmers-started-growing-crops-in-nirankari-maidan-sowing-onions-farmers-agitation-3708321.html,hi,livehindustan.com,livehindustan.com,2024-10-16 23:48:08.972378,2020,"आंदोलन के बीच निरंकारी मैदान में फसल उगाने लगे किसान, कर दी प्याज की बुआई",,,"Delhi: Protesting farmers say they're using Nirankari Samagam ground in Burari to grow crops.



""Since we've been sitting idle for a month during protests, we thought of growing onions as we can use it for our daily cooking. We'll grow more crops on Burari ground,"" says a farmer. pic.twitter.com/hvNOHwVF31",national,"Delhi: Protesting farmers say they're using Nirankari Samagam ground in Burari to grow crops.
""Since we've been sitting idle for a month during protests, we thought of growing onions as we can use it for our daily cooking.
We'll grow more crops on Burari ground,"" says a farmer.
pic.twitter.com/hvNOHwVF31","sitting, using, ground, theyre, नरकर, पयज, बच, burari, मदन, samagam, द, म, grow, फसल, weve, thought, क, लग, बआई, say"
611e6c25ceaf8631c0d5f727aab1f536cdd688ce794dcbf3145cc57df4c8fa96,2020-09-25,"Farmers block roads, protest against Centre’s agriculture bills",https://timesofindia.indiatimes.com/city/chandigarh/farmers-block-roads-protest-against-centres-agriculture-bills/articleshow/78318101.cms,en,indiatimes.com,indiatimes.com,2024-10-23 00:00:34.092393,2020,"Farmers Protest in Haryana: Farmers block roads, protest against Centre’s agriculture bills",,,"The farmers sat on peaceful protests at several spots in Ambala, Kurukshetra, and Yamunanagar

AMBALA: On the call given by farm organizations including Bharatiya Kisan Union (BKU) Haryana, over three controversial agriculture bills , the farmers blocked major roads and peacefully protested in Ambala division from 10 am to 4 pm on Friday.The farmers sat on peaceful protests at several spots in Ambala, Kurukshetra, and Yamunanagar, while sloganeering against the Central government, demanding immediate withdrawal of three agriculture bills recently passed in the Parliament and guarantee of procurement on the minimum support price (MSP).Due to protest staged by Punjab farmers at the inter-state Punjab-Haryana border at Shambu barrier, the movement on the national highway (NH) 44 (GT Road) remained affected and the Haryana Police diverted the traffic coming from Delhi side, at Pipli and Shahabad towards Panchkula via Barara and Shahzadpur towns of Ambala district. No vehicular movement was seen towards Amritsar and Chandigarh after Shahabad, as the traffic was being diverted by the police.The movement of an Indian Army convoy towards Punjab on GT Road was obstructed due to protest by Punjab farmers at Shambhu border for about 30 minutes. However, on the intervention of the Haryana police officials, the army convoy’s obstruction was cleared and it continued its journey toward Punjab on the GT Road but on the wrong side. Some protestors on the Punjab side, who were confronting a while color army gypsy allegedly raised Khalistan Zindabad slogans near the Shambhu border, while sloganeering against the Central government. However, none of the concerned officials talked on record about this incident.Ambala range inspector general of police (IGP) Y Puran Kumar said, ""The protests staged by farmers remained peaceful in Ambala range and we only had to divert traffic on NH 44 and 152 due to protests staged by Punjab farmers on the highways in Patiala and Mohali areas. Otherwise, the situation has remained entirely peaceful. We had made ample security arrangements and force was deputed at all the important spots.""In the markets area of Ambala and Kurukshetra, the bandh call received a mixed response as some shops were closed while some shopkeepers opened their businesses while maintaining that they have nothing to do with the farm protests.However, in Yamunanagar, there was no response to the bandh call in the market areas which remained opened in the Jagadhri-Yamunanagar cities.In Ambala, the farmers carried out protest march in Ambala Cantt, Barara, Saha, and Mullana towns while raising slogans against the government and requesting the shopkeepers to observe a lockdown till 4 pm and they blocked NH 7 in front of Naraingarh Sugar Mill at Banondi village in Shahzadpur area.In Kurukshetra, the farmers blocked NH 444-A in front of Radha Soami Satsang Bhawan at Dinarpur village in Shahabad area, and they burnt effigies and hoardings of BJP-JJP leaders near Dau Majra village and sat on a protest in the grain market in Pehowa and marched in other areas of the district. Congress Ladwa MLA Mewa Singh also joined farmers in their protest in his assembly areas.In Yamunanagar, the farmers associated with BKU (Charuni) sat on a protest at the Ambala-Saharanpur railway track at Sudhal-Mehrampur villages and BKU (Tikait) group protested at Triveni Chowk on Ladwa-Yamunanagar road in Radaur town and Radaur Congress MLA Bishan Lal Saini also joined them. In Radaur, effigies of the Prime Minister Narendra Modi, Haryana chief minister (CM) Manohar Lal Khattar, and Haryana deputy CM Dushyant Chautala were also burnt.BKU Haryana president Gurnam Singh Charuni was on the move and he visited several protest spots to address the protests in Pinjore, Barwala, Naraingarh, and Shahabad.Charuni said, ""Our demand is that the Central government should immediately rollback its three anti-farmer agriculture bills. It was just a symbolic protest today and in the coming days, the agitation will be intensified, if the government does not change its stand.""",city,"No vehicular movement was seen towards Amritsar and Chandigarh after Shahabad, as the traffic was being diverted by the police.The movement of an Indian Army convoy towards Punjab on GT Road was obstructed due to protest by Punjab farmers at Shambhu border for about 30 minutes.
However, on the intervention of the Haryana police officials, the army convoy’s obstruction was cleared and it continued its journey toward Punjab on the GT Road but on the wrong side.
Otherwise, the situation has remained entirely peaceful.
We had made ample security arrangements and force was deputed at all the important spots.
It was just a symbolic protest today and in the coming days, the agitation will be intensified, if the government does not change its stand.""","haryana, centres, punjab, road, farmers, protests, peaceful, agriculture, ambala, nh, block, bills, roads, protest, remained"
380386c5f9405137a4564fcb4cc77ce250578fc2c0fea7528ae6d78edd72b04f,2020-11-12,Blow for Telangana government as HC halts 6.74 lakh unregistered sale transactions,https://www.newindianexpress.com/states/telangana/2020/nov/12/blow-for-telangana-government-as-hchalts-674-lakhunregistered-sale-transactions-2222546.html,en,newindianexpress.com,newindianexpress.com,2024-10-19 19:52:27.390232,2020,Blow for Telangana government as HC halts 6.74 lakh unregistered sale transactions,Our Online Archive,2020-11-12 00:00:00,"The Telangana government had notified the new Act - Telangana Rights in Land and Pattadar Passbooks Act, 2020 - on October 29 this year, which came into force. Later, the impugned GO was issued under the repealed Act for the regularisation of unregistered sale transactions made before June 2, 2014 and the government had received applications for this purpose, Naresh Reddy pointed out.",states,"The Telangana government had notified the new Act - Telangana Rights in Land and Pattadar Passbooks Act, 2020 - on October 29 this year, which came into force.
Later, the impugned GO was issued under the repealed Act for the regularisation of unregistered sale transactions made before June 2, 2014 and the government had received applications for this purpose, Naresh Reddy pointed out.","674, unregistered, act, reddy, transactions, regularisation, sale, telangana, rights, hc, received, halts, repealed, lakh, blow"
e537463cd48347e945e86520d7132f6162b5816212ee4a4726678a68207c14be,2020-12-06,News18 Evening Digest: Palwal Farmers Stopped from Reaching Delhi Border and Other Top Stories,https://www.news18.com/news/india/news18-evening-digest-palwal-farmers-stopped-from-reaching-delhi-border-and-other-top-stories-3151181.html,en,news18.com,news18.com,2024-10-18 07:24:43.725417,2020,News18 Evening Digest: Palwal Farmers Stopped from Reaching Delhi Border and Other Top Stories,,2020-12-06 17:33:54+05:30,"Palwal Farmers Stopped from Reaching Delhi Border; Trade, Bank Unions Voice Support

Heavy force has been deployed in Faridabad to stopn farmers from Palwal from arriving at Delhi border to participate in the protests. Meanwhile, MoS Agriculture Kailash Choudhary said the government had said MSP will continue and they were ready to “give it in writing too”. “I think Congress government (in states) and Opposition are trying to instigate farmers. Nation’s farmers are in favour of these laws but some political people are trying to add fuel to the fire,” he said. READ MORE

Vijender Singh Joins Protesting Farmers at Delhi Border, Says Will Return Khel Ratna Award

Vijender Singh, who won a bronze medal at the 2008 Olympics, joined the ongoing protesting farmers at the Delhi border and said he would return his Rajiv Gandhi Khel Ratna Award, India’s highest sporting honour, if the central government does not repeal the contentious farm laws. READ MORE

As India Waits for Covid Vaccine, Air Force Puts 100 Assets on Standby for Distribution

As the government of India draws an extensive distribution plan of the Covid-19 vaccine, the Indian Air Force has put 100 of its assets, including transport planes and helicopters, on standby. Anticipating that it will be called upon to airlift the vaccine to the remotest parts of the country, the air force has identified three different types of assets that will be pressed for this national duty. The heavy-lifting of vaccines from pharma companies to 28,000 cold-chain storage centres will fall on the C-17 Globemaster, C-130J Super Hercules and IL 76. READ MORE

UK Prepares for Historic Moment of Vaccination Against Covid, But There’s More to the Simple Jab in the Shoulder

The first 50 National Health Service (NHS) hospitals are gearing up for what the UK government has described as the biggest immunisation programme in history as the first doses of the Pfizer/BioNTech vaccine against Covid-19 arrived at secure locations in the country from neighbouring Belgium this weekend. Frontline healthcare staff, people over the age of 80 and care home workers will be among the first to get the vaccine as part of Phase 1 of the programme from Tuesday, which was approved for rollout by the UK’s independent regulator earlier this week. READ MORE

‘Raavan’ Saif Ali Khan Clarifies ‘Adipurush’ Will be Without Any ‘Distortions’, Issues Apology

Recently, Saif Ali Khan’s statements about one of his upcoming films, titled Adipurush, presenting a humane side of mythological character Raavan and ‘justifying’ his abduction of Sita went viral. Now, the actor has issued an apology for causing hurt to people’s sentiments. Many commented on social media that it is an attempt to distort cultural facts and even asked Saif’s role in the film be recast. In fact, Saif was heavily trolled on social media all throughout Saturday and Sunday. READ MORE

Matthew Wade Tries to Stump Shikhar Dhawan, Says ‘Not Quick Enough Like Dhoni’

During the second T20I at the SCG, while Shikhar Dhawan was batting — a hilarious incident transpired, where Matthew Wade tried to stump the batsman. Dhawan tried to cut the ball, but missed it by a mile, and Wade was quick enough to dislodge the bails. But luckily for the batsman, he had brought his foot back in the crease in time. It was then that the stump mic caught Wade saying, “Not Dhoni, not quick enough like Dhoni!” Both the players enjoyed a good laugh after that. READ MORE

Read all the Latest News, Breaking News and Coronavirus News here",news,"Palwal Farmers Stopped from Reaching Delhi Border; Trade, Bank Unions Voice SupportHeavy force has been deployed in Faridabad to stopn farmers from Palwal from arriving at Delhi border to participate in the protests.
Meanwhile, MoS Agriculture Kailash Choudhary said the government had said MSP will continue and they were ready to “give it in writing too”.
“I think Congress government (in states) and Opposition are trying to instigate farmers.
Nation’s farmers are in favour of these laws but some political people are trying to add fuel to the fire,” he said.
Dhawan tried to cut the ball, but missed it by a mile, and Wade was quick enough to dislodge the bails.","stopped, palwal, news18, farmers, wade, quick, evening, reaching, delhi, digest, saif, border, vaccine, force, stump, read"
4d0d7f80a845d549b5235e81c7c7392144372dd8408014f42865b3efd748708d,2020-12-22,AAP demands package for kin of farmers dying during stir,https://www.thehindu.com/news/national/other-states/aap-demands-package-for-kin-of-farmers-dying-during-stir/article33394793.ece,en,thehindu.com,thehindu.com,2024-10-17 06:13:22.483976,2020,AAP demands package for kin of farmers dying during stir,Authors,2020-12-22 12:51:00+00:00,"The Aam Aadmi Party’s Punjab unit on Tuesday demanded that Punjab Chief Minister Captain Amarinder Singh immediately formulate and implement a policy regarding financial assistance, employment and debt waiver for families of those who lost their lives during the ongoing agitation against the Centre’s agriculture marketing laws.

AAP legislator Aman Arora said the farmers and labourers were agitating against the Centre’s anti-farmer laws in the bitter cold at the Delhi-Haryana border.

“A large number of people were getting sick and dying because of the cold, while many were martyred on a daily basis due to road accidents while commuting to and fro from Punjab. It is the duty of Captain Amarinder Singh government to help the families of the martyrs of the farmers’ movement. They should immediately formulate a policy of financial assistance, jobs and an entire debt waiver for the families of the martyrs,” he said.

Meanwhile, leader of Opposition in Punjab Assembly and AAP MLA Harpal Cheema said the ruling BJP government was not heeding the genuine demands of the farmers. Due to the stubborn attitude of the Centre, every section of the country, including farmers, traders, labourers, and small-time shopkeepers were facing a plethora of problems.

“The Prime Minister should repeal the laws, keeping in view the sentiments of the country's annadata (food producers). The only way forward to end the ongoing stalemate is not to linger on the issue of the farmers but to address them on a priority basis,” he said in a statement.",news,"AAP legislator Aman Arora said the farmers and labourers were agitating against the Centre’s anti-farmer laws in the bitter cold at the Delhi-Haryana border.
It is the duty of Captain Amarinder Singh government to help the families of the martyrs of the farmers’ movement.
They should immediately formulate a policy of financial assistance, jobs and an entire debt waiver for the families of the martyrs,” he said.
Meanwhile, leader of Opposition in Punjab Assembly and AAP MLA Harpal Cheema said the ruling BJP government was not heeding the genuine demands of the farmers.
“The Prime Minister should repeal the laws, keeping in view the sentiments of the country's annadata (food producers).","punjab, ongoing, demands, waiver, farmers, kin, laws, singh, families, policy, stir, dying, package, minister, martyrs, aap"
105eb4d13ae80c1489abd40f39eed03b245c6a92e3a032407a9125cfa973ccd9,2020-12-11,"Farmers protest: Govt asks unions to reconsider proposals, says its open to talks",http://timesofindia.indiatimes.com/articleshow/79670838.cms,en,indiatimes.com,indiatimes.com,2024-10-17 21:49:01.972084,2020,"Delhi farmers protest: Govt asks unions to reconsider proposals, says its open to talks",Tnn,,"NEW DELHI: A day after farmer unions opposing the new agri laws rejected the Centre’s proposals, the government on Thursday once again asked them to consider the assurances offered and said it remained open for talks whenever the unions were ready even as they stuck to their guns and declared plans for a ‘rail roko’.While indicating yet again that repeal of farm laws as demanded by the agitating farmers was not on the table, Union agriculture minister Narendra Tomar dwelt on the assurances and amendments promised by the Centre and said it was ready to discuss provisions that the unions believed affected the farm sector adversely.However, farmers camping on Delhi’s Singhu border were not in a mood to relent. They iterated the demand for a rollback of the laws and said the “deadline” of December 10 set for the government to respond to their demand had passed.“We will block rail tracks if our demands are not met. We will decide on the date and announce it soon,” said Boota Singh, one of the union members. Balbir Singh Rajewal of BKU (Rajewal) said, “If agriculture is a state subject, the Centre doesn’t have the right to make laws on it.”Despite the unions’ unrelenting stance, Tomar sought to strike a conciliatory note and said, “We sent a proposal to farmers on Wednesday. They wanted that the laws be repealed. Our stand is that the government is ready for open-minded discussions... The laws don’t affect APMC ‘mandis’ or minimum support price (MSP).”He said PM Narendra Modi had assured farmers MSP would continue. “We are ready to give this in writing to farmers’ unions and states as well,” he said. Asked how feasible a solution was, he said he was optimistic of finding a way through discussion.Tomar, along with food and consumer affairs minister Piyush Goyal, explained in detail how the government’s proposal would address key concerns raised by farmers — mainly from Punjab and Haryana and some from west UP — who are up in arms over the laws that allow sale of produce outside APMC-regulated ‘mandis’ with protective legal framework, encourage contract farming and set higher bar for imposing stock limits on essential farm commodities.Explaining the farm laws, Tomar said, “The government wants to liberate farmers from the shackles of ‘mandi’ so that they can sell their produce anywhere, to anyone, at their own price, outside the purview of the ‘mandis’. The government has made this law for the whole country and farmers have started getting benefits.” Goyal added.On the issue of penalty provisions for stubble burning in the new ordinance on air quality management in Delhi-NCR, Goyal explained the high penalty provisions were largely meant for industries or industrial pollution.Underlining that the farm laws were reforms, undertaken after many rounds of consultations with stakeholders, both Tomar and Goyal emphasised that the central government was well within its constitutional rights while making laws on agricultural trade. Farmer leaders, however, remained unconvinced of what Tomar and Goyal said in defence of the farm laws and claimed the ministers themselves admitted that the laws were enacted for trade.",articleshow,"We will decide on the date and announce it soon,” said Boota Singh, one of the union members.
Our stand is that the government is ready for open-minded discussions...
The laws don’t affect APMC ‘mandis’ or minimum support price (MSP).”He said PM Narendra Modi had assured farmers MSP would continue.
“We are ready to give this in writing to farmers’ unions and states as well,” he said.
Farmer leaders, however, remained unconvinced of what Tomar and Goyal said in defence of the farm laws and claimed the ministers themselves admitted that the laws were enacted for trade.","mandis, reconsider, unions, open, laws, farmers, provisions, asks, union, govt, proposals, delhi, tomar, goyal, protest, ready, talks, farm"
